text	label
"someone killed legendary porn king fat guy , and detectives moose &#38 ; squirrel must go deep undercover ( literally ) to find the murderer with the help of their "" special "" homicide unit . "	0
through his grandmother's boundless patience and devotion , he learns to embrace empathy , humility and the importance of family . 	0
haruna passes her days looking at the sea , her beautiful face is bandaged . 	0
they persevere and in the end a startling surprise bubbles to the surface that changes everything . 	0
ruthie &#38 ; connie demonstrates the wit and wisdom , heartache and joy of these two wonderfully funny and deeply complex women who live their private lives in public and with passion . 	0
father benito has been receiving financial help from the region's drug lord for the construction of a new health clinic . 	0
max finally decides to help the fbi by describing his constant dreams about the kidnapping . 	0
making such a tragedy the backdrop to a love story risks trivializing it , though chouraqui no doubt intended the film to affirm love's power to help people endure almost unimaginable horror . 	1
ricky is an ex-con with two strikes against him and is desperately trying to stay straight . 	0
nayomi and lisa go to do the hit but everything goes terribly wrong . 	0
one thing you have to give them credit for : the message of the movie is consistent with the messages espoused in the company's previous video work . 	1
ram&#243 ; n salazar , spanish director defines his first feature stones in this way . 	0
a moving portrait of a man who has lost his place in the world . 	1
carefully crafted , notably in its deft dramatic structuring , and has become timely in a way its maker could never have anticipated . 	1
benito--for years a fixture in the church as well as the community--welcomes father amaro into a new life of unseen challenges . 	0
despite his self-consciously obscure plot mechanics , medem keeps you off-balance and intrigued . 	1
offers a quieter version of the midlife-crisis roller coaster . 	1
the terrorist must destroy any genetic remains on the junkie to keep the key to her code a secret . 	0
girlfriends are bad , wives are worse and babies are the kiss of death in this bitter italian comedy . 	1
sits uneasily as a horror picture . . . but finds surprising depth in its look at the binds of a small family . 	1
we never really feel involved with the story , as all of its ideas remain just that : abstract ideas . 	1
this is a delightful comedy with countless celebrity cameos by dave foley , jeff goldblum , and jack black just to name a few . 	0
he decides to play along in order to do research for his floundering novel . 	0
"stupid , infantile , redundant , sloppy , over-the-top , and amateurish . yep , it's "" waking up in reno . "" go back to sleep . "	1
worth a salute just for trying to be more complex than your average film . 	1
the film is an earnest try at beachcombing verismo , but it would be even more indistinct than it is were it not for the striking , quietly vulnerable personality of ms . ambrose . 	1
she's a troubled young woman who takes off on a journey with a hitchhiker after a strange , fateful encounter on a new york street . 	0
"how has the "" excitement "" of the 70's turned into the "" blandness "" of today ? "	0
one of the most important and exhilarating forms of animated filmmaking since old walt doodled steamboat willie . 	1
it is bad , but certainly not without merit as entertainment . 	1
queen of the damned is too long with too little going on . 	1
however , as simone's fame skyrockets , he cannot bear to admit his fraud to himself or the world . 	0
